Year,Yearly Rank,Source,Prefix,CH,40,10,PK,High,Verified,Artist,Artist Inverted,Featured,UnFeatured,Album,B-Side,Track,Time,Time Source,explicit,Time (Album),Artist ID,SYMBL,ReIssue,Label/Number,Media,Stereo (55-68),Pic Sleeve,Genre,Comments,Written By,Temp 1,Date Entered,Date Peaked,1st Week,2nd Week,3rd Week,4th Week,5th Week,6th Week,7th Week,8th Week,9th Week,10th Week,11th Week,12th Week,13th Week,14th Week,15th Week,16th Week,17th Week,18th Week,19th Week,20th Week,21st Week,22nd Week,23rd Week,24th Week,25th Week,26th Week,27th Week,28th Week,29th Week,30th Week,31st Week,32nd Week,33rd Week,34th Week,35th Week,36th Week,37th Week,38th Week,39th Week,40th Week,41st Week,42nd Week,43rd Week,44th Week,45th Week,46th Week,47th Week,48th Week,49th Week,50th Week,51st Week,52nd Week,53rd Week,54th Week,55th Week,56th Week,57th Week,58th Week,59th Week,60th Week,61st Week,62nd Week,63rd Week,64th Week,65th Week,66th Week,67th Week,68th Week,69th Week,70th Week,71st Week,72nd Week,73rd Week,74th Week,75th Week,76th Week,77th Week,78th Week,79th Week,80th Week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,412,a,1974_412,4,0,0,1,80,,Sylvia,Sylvia,and the Moments,,,(Part II),Sho Nuff Boogie (Part 1),2:59,,,,,,,All Platinum 2350,45,,n,Rock,,"Al Goodman, Harry Ray, Sylvia Robinson",58,6/8/1974,6/22/1974,95,88,80,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,413,a,1974_413,4,0,0,1,80,,Bob Seger,"Seger, Bob",,,Seven,Long Song Comin',Get Out Of Denver,2:41,,,,,,,Palladium 1205,45,,,Rock,,Bob Seger,54,7/27/1974,8/10/1974,94,88,80,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,414,a,1974_414,4,0,0,1,80,,Billy Joel,"Joel, Billy",,,Piano Man - Columbia 32544,Somewhere Along The Line,Worse Comes To Worst,2:48,,,,,,,Columbia 46055,45,,,Rock,,Billy Joel,50,6/29/1974,7/13/1974,94,85,80,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,415,a,1974_415,6,0,0,1,81,,"Crusaders, The","Crusaders, The",,,,Way Back Home,Scratch,3:30,,,,,,,Blue Thumb 249,45,,,Jazz,,Wayne Henderson,52,4/27/1974,5/25/1974,98,100,97,90,81,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,416,a,1974_416,5,0,0,1,81,,Tony Orlando and Dawn,"Orlando, Tony, and Dawn",,,,Sweet Summer Days Of My Life,It Only Hurts When I Try To Smile,3:27,,,,,,,Bell 45450,45,,,Rock,,"L. Russell Brown, Irwin Levine",65,3/30/1974,4/20/1974,95,92,88,81,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,368,a,1969_368,10,0,0,2,56,x,Brian Hyland,"Hyland, Brian",,,,You'd Better Stop - And Think It Over,Tragedy,2:52,45,,,,,,Dot 45-17176,45m,,,Rock,,"Fred B. Burch, Gerald H. Nelson",331,1/11/1969,3/1/1969,98,75,74,72,65,62,62,56,56,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,369,a,1969_369,7,0,0,2,56,x,"Monkees, The","Monkees, The",,,,A Man Without A Dream,Tear Drop City,2:01,45,,,,,,Colgems 66-5000,45s,,,Rock,,"Tommy Boyce, Bobby Hart",254,2/22/1969,3/15/1969,87,68,62,56,56,58,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,370,a,1969_370,8,0,0,1,56,x,"Hollies, The","Hollies, The",,,,Not That Way At All,Sorry Suzanne,2:59,45,,,,,,Epic 5-10454,45m,,,Rock,,"Tony MacAuley, Geoff Stephens ",250,4/19/1969,5/31/1969,96,79,69,61,61,58,56,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,371,a,1969_371,8,0,0,1,56,x,Santana,Santana,,,Santana - Columbia 9781,Persuasion,Jingo,2:40,45,,,,,,Columbia 4-45010,45m,,,Rock,,Clarence Henry,208,10/25/1969,12/6/1969,97,97,91,68,65,60,56,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,372,a,1969_372,6,0,0,1,56,x,"Steelers, The","Steelers, The",,,,I'm Sorry,Get It From The Bottom,2:05,45,,,,,,Date 2-1642,45m,,n,Blues,,"Al Smith, Lou Smith, Wes Wells",200,11/15/1969,12/13/1969,82,72,70,59,56,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,373,a,1969_373,6,0,0,1,56,x,Martha Reeves & The Vandellas,"Reeves, Martha, & The Vandellas",,,Martha Reeves & The Vandelllas Ridin' High (Gordy 926),I'm In Love (And I Know It),(We've Got) Honey Love,2:36,45,,,,,,Gordy 7085,45m,,,Rock,,"Richard Morris, Sylvia Moy",182,4/19/1969,5/17/1969,87,78,70,65,56,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,374,a,1969_374,10,0,0,2,57,x,1910 Fruitgum Company,"1910 Fruitgum Company, The",,,,Eternal Light,The Train,2:52,45,,,,,,Buddah 130,45m,,n,Rock,,"Ritchie Cordell, Jerry Kasenetz",331,8/23/1969,10/11/1969,82,81,72,64,64,69,69,57,57,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,375,a,1969_375,9,0,0,2,57,x,"Doors, The","Doors, The",,,The Soft Parade - Elektra 75005,Easy Ride,Tell All The People,3:25,45,,,,,,Elektra 45663,45s,,,Rock,,Robby Krieger,304,6/14/1969,8/2/1969,100,82,69,62,62,58,58,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,376,a,1969_376,4,0,0,2,57,x,Young-Holt Unlimited,Young-Holt Unlimited,,,Soulful Strut (Brunswick 754144),Just Ain't No Love,Who's Making Love,2:30,45,,,,,,Brunswick 55400,45m,,n,Rock,,"Homer Banks, Betty Crutcher, Don Davis, Raymond Jackson",164,3/1/1969,3/8/1969,64,57,57,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,377,a,1969_377,8,0,0,1,57,x,Dee Dee Warwick,"Warwick, Dee Dee",,,,Thank God (with Teanick Choir),Foolish Fool,3:19,45,,,,,,Mercury 72880,45m,,n,Rock,,Ed Townsend,221,3/22/1969,5/10/1969,96,88,81,70,69,63,63,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,378,a,1969_378,7,0,0,1,57,x,"Moments, The","Moments, The",,,,Understanding,Not On The Outside,3:59,45,,,,,,Stang 5000,45m,,,Rock,,"Larry Roberts, Sylvia Robinson",227,12/28/1968,1/25/1969,85,75,75,60,57,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,379,a,1969_379,7,0,0,1,57,x,Shango,Shango,,,,Mescalito,Day After Day (It's Slippin' Away),2:33,45,,3:33,,,,A&M 1014,45m,,,Rock,,"Struart Margolin, Tommy Reynolds, Jerry Riopelle",180,3/1/1969,4/12/1969,97,83,83,76,72,59,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,380,a,1969_380,7,0,0,2,58,x,"Box Tops, The","Box Tops, The",,,,Together,Turn On A Dream,2:44,45,,,,,,Mala 12042,45m,,n,Rock,,James,264,10/18/1969,11/15/1969,79,63,61,60,58,58,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,381,a,1969_381,6,0,0,2,58,x,Mama Cass,Mama Cass,,,,All For Me,"Move In A Little Closer, Baby",2:37,45,,,,,,Dunhill 4184,45m,,,Rock,,"Arnold Capitanelli, Robert O'Connor",170,3/15/1969,4/5/1969,92,83,74,58,58,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,382,a,1969_382,10,0,0,1,58,x,Bobby Bland,"Bland, Bobby",,,,Wouldn't You Rather Have Me,Rockin' In The Same Old Boat,2:43,45,,,,,,Duke 440,45m,,n,Blues,,"Don Robey, Vernon Morrison",340,11/16/1968,1/4/1969,77,77,69,65,64,64,60,58,66,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,383,a,1969_383,9,0,0,1,58,x,"Impressions, The","Impressions, The",,,,You'll Be Always Mine,Say You Love Me,3:05,45,,,,,,Curtom 1946,45m,,,Rock,,Curtis Mayfield,244,10/18/1969,11/29/1969,96,95,78,75,65,64,58,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,384,a,1969_384,8,0,0,1,58,x,Dennis Yost and the Classics IV,Dennis Yost and the Classics IV,,,,The Comic,Midnight,2:57,45,,,,,,Imperial 66424,45m,,,Rock,,"Perry ""Buddy"" C. Buie, James R. Cobb Jr.",286,11/15/1969,12/20/1969,73,70,67,61,61,58,61,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,385,a,1969_385,7,0,0,1,58,x,Johnny Nash,"Nash, Johnny",,,,Don't Cry,You Got Soul,2:39,45,,,,,,JAD 209,45m,,,Reggae,,Johnny Nash,188,12/14/1968,1/25/1969,90,89,81,72,70,59,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,386,a,1969_386,5,0,0,1,58,x,David Ruffin,"Ruffin, David",,,My Whole World Ended (Motown 685),We'll Have A Good Thing Going On,I've Lost Everything I've Ever Loved,2:46,45,,,,,,Motown 1149,45m,,,Rock,,"Johnny Bristol, Tom Kemp",182,7/19/1969,8/9/1969,73,66,66,58,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,387,a,1969_387,12,0,0,2,59,x,Kool And The Gang,Kool & The Gang,,,,Raw Hamburgers,Kool And The Gang,2:49,45,,,,I,,De-Lite 519-0,45m,,n,Rock,,"Robert Bell, Ronald Bell, George Brown, Robert Mickens, Claydes Smith, Woodrow Sparrow, Dennis Thomas, Rick Westfield ",306,9/13/1969,11/1/1969,100,96,95,93,84,72,65,59,59,60,60,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,388,a,1969_388,7,0,0,2,59,x,"Dynamics, The","Dynamics, The",,,,The Love That I Need,Ice Cream Song,3:15,45,,,,,,Cotillion 45-44021,45m,,,Rock,,Ronnie Shannon,231,3/22/1969,4/19/1969,87,81,64,62,59,59,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,389,a,1969_389,7,0,0,2,59,x,Archie Bell & The Drells,"Bell, Archie & The Drells",,,,Do The Hand Jive,Girl You're Too Young,2:22,45,,,,,,Atlantic 45-2644,45m,,n,Rock,,"Thom Bell, Kenny Gamble",209,6/21/1969,7/19/1969,90,84,74,68,59,59,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,390,a,1969_390,9,0,0,1,59,x,"Glass House, The","Glass House, The",,,,Bad Bill Of Goods,Crumbs Off The Table,2:37,45,,,,,,Invictus 9071,45m,,,Rock,,"Lamont Dozier, Ronald Dunbar, Brian Holland, Eddie Holland Jr.",243,10/18/1969,11/29/1969,97,96,79,78,69,62,59,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,391,a,1969_391,6,0,0,1,59,x,Wilson Pickett,"Pickett, Wilson",,,Right On,Night Owl,Hey Joe,3:05,45,,,,,,Atlantic 45-2648,45m,,,Rock,,Billy Roberts Jr.,198,7/12/1969,8/9/1969,81,71,68,62,59,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,392,a,1969_392,6,0,0,1,59,x,Derek,"Cymbal, Johnny",,,,Sell Your Soul,Back Door Man,2:02,45,,,,,,Bang 566,45m,,,Rock,As Derek,"Johnny Cymbal, Joe Tobin",173,2/22/1969,3/22/1969,90,84,69,65,59,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,393,a,1969_393,7,0,0,2,60,x,Sly & the Family Stone,Sly and the Family Stone,,,,Stand!*,I Want To Take You Higher,3:00,45,,,,,70_231,Epic 5-10450,45m,,,R&B,,Sylvester Stewart,206,5/24/1969,6/21/1969,89,88,79,62,60,60,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,394,a,1969_394,7,0,0,1,60,x,Bobby Bland,"Bland, Bobby",,,,Ask Me 'Bout Nothing (But The Blues),Chains Of Love,3:16,45,,,,,,Duke 449,45m,,n,Blues,,Ahmet Ertegun,186,9/13/1969,10/18/1969,88,86,81,71,69,60,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,585,a,1963_585,3,0,0,1,93,x,Burt Bacharach,"Bacharach, Burt",,,,And So Goodbye My Love,Saturday Sunshine,2:07,45,,,,,,Kapp 532,45m,,n,Rock,,"Burt Bacharach, Hal David",17,7/27/1963,8/10/1963,97,96,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,586,a,1963_586,3,0,0,1,93,x,"O'Jays, The","O'Jays, The",,,,That's Enough,Lonely Drifter,2:37,45,,,,,,Imperial 5976,45m,,,Rock,,"Eddie Levert, Walter Williams",17,9/14/1963,9/21/1963,96,93,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,587,a,1963_587,3,0,0,1,93,x,Tracey Dey,"Dey, Tracey",,,,Teddy's The Boy I Love,Here Comes The Boy,2:45,45,,,,,,Amy 894,45m,,,Rock,,"Eddie Rambeau, Bud Rehak",16,12/28/1963,12/28/1963,93,,,98,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,588,a,1963_588,2,0,0,1,93,x,Chris Columbo Quintet,"Columbo, Chris Quintet",,,,Minerology,Summertime,2:55,45,,,,,,Strand 25056,45m,,,Jazz,,"George Gershwin, DuBose Heyward",14,6/29/1963,7/20/1963,95,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,589,a,1963_589,2,0,0,1,93,x,George Maharis,"Maharis, George",,,,,Don't Fence Me In,2:32,45,,,,,,Epic 5-9569,45m,,,Vocal,,Cole Porter,14,2/23/1963,2/23/1963,93,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
